"grdc_no","wmo_reg","sub_reg","river","station","country","latitude","longitude","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr"
"1258503","1","58","KUISEB","ROOIBANK (64731011)","NA","-23.167","14.65","14700","120","1976","2018","43","6.892793024","","","","","1976","2018","43","0.139","0.004383504","0.298197551"
"1258505","1","58","HUIS","KOS WEIR (64731008)","NA","-23.217","16.167","20.1","1220","1978","2018","41","16.90382897","","","","","1978","2018","41","0.001","3.1536E-5","1.568955224"
"1258506","1","58","KATROS","TWEESPRUIT (64731007)","NA","-22.917","15.917","81.6","1060","1978","2018","41","11.31660364","","","","","1978","2018","41","0.013","0.000409968","5.024117647"
"1258507","1","58","WESTENDE","WESTENDE (64731006)","NA","-22.867","16.567","17.3","1620","1978","2018","41","9.31346102","","","","","1978","2018","41","0.001","3.1536E-5","1.822890173"
"1258508","1","58","SIMMENAU","WASSERVALLEI (64731004)","NA","-22.8","16.517","266","1420","1977","2018","42","3.678638435","","","","","1977","2018","42","0.038","0.001198368","4.505142857"
"1258509","1","58","BISMARK","STANCO (64731003)","NA","-22.967","16.383","1900","1480","1977","2018","42","11.82744886","","","","","1977","2018","42","0.099","0.003122064","1.643191579"
"1258510","1","58","GAUB","GREYLINGSHOF","NA","-23.467","15.767","2490","750","1980","2018","39","18.95724415","","","","","1980","2018","39","0.167","0.005266512","2.11506506"
"1258520","1","58","AREBBUSCHRIVIER","MONRAVIA (64732002)","NA","-22.517","17.067","49.3","1630","1983","2016","34","6.781216115","","","","","1983","2016","34","0.029","0.000914544","18.55058824"
"1258530","1","58","HEUSIS","HEUSIS (64731005)","NA","-22.617","16.633","38.4","1666","1978","2017","40","11.12959113","","","","","1978","2017","40","0.006","0.000189216","4.9275"
"1259060","1","59","KAMRIVIER","DRAAIHOEK (64812002)","NA","-24.183","17.017","3450","1285","1976","2018","43","12.0577713","","","","","1976","2018","43","0.881","0.027783216","8.053106087"
"1259070","1","59","PACKRIEMRIVIER","KARRIS (64812005)","NA","-24.35","17.567","1520","1520","1976","2018","43","6.902947996","","","","","1976","2018","43","0.727","0.022926672","15.08333684"
"1259080","1","59","HUDUP","RIETKUIL (64812006)","NA","-25.117","17.517","5850","1100","1973","2018","46","8.59184172","","","","","1973","2018","46","0.904","0.028508544","4.873255385"
"1259090","1","59","GAAPRIVIER","HOLOOG (64812015)","NA","-27.433","17.967","2510","900","1979","2016","38","5.534490302","","","","","1979","2016","38","0.053","0.001671408","0.665899602"
"1259100","1","59","FISH","AI-AIS (64812014)","NA","-27.917","17.5","63300","243.6","1975","2018","44","1.960407457","","","","","1975","2018","44","7.545","0.23793912","3.758911848"
"1259101","1","59","FISH","SEEHEIM (64812008)","NA","-26.8","17.783","46400","700","1961","2018","58","3.969799136","","","","","1961","2018","58","10.055","0.31709448","6.833932759"
"1259102","1","59","FISH","TSES (64812009)","NA","-25.9","17.967","37600","930","1975","2018","44","0.424023796","","","","","1975","2018","44","8.588","0.270831168","7.202956596"
"1259103","1","59","FISH","GRASS (64812001)","NA","-24.167","17.35","9170","1210","1970","2018","49","28.12160073","","","","","1970","2018","49","4.695","0.14806152","16.14629444"
"1259104","1","59","FISH","DIRICHAS (64812003)","NA","-24.267","17.067","2830","1270","1976","2018","43","4.213315667","","","","","1976","2018","43","1.463","0.046137168","16.30288622"
"1259110","1","59","LOWENRIVIER","ALTDORN (64812011)","NA","-26.8","18.217","7000","800","1975","2018","44","5.870955241","","","","","1975","2018","44","2.342","0.073857312","10.55104457"
"1259111","1","59","LOWENRIVIER","AIKANES (648120210)","NA","-26.867","18.1","8030","760","1970","1981","12","0.484076433","","","","","1970","1981","12","3.229","0.101829744","12.68116364"
"1259112","1","59","LOWENRIVIER","GEDULD (64812012)","NA","-26.767","18.467","3200","850","1976","2018","43","4.331218438","","","","","1976","2018","43","0.7","0.0220752","6.8985"
"1259150","1","59","ORANGE RIVER","SEAKA BRIDGE (66819303)","LS","-30.363333","27.575","19756","1400","1975","1989","15","18.72777558","1972","1984","13","0","1972","1989","18","111.387","3.512700432","177.8042332"
"1259151","1","59","ORANGE RIVER","WHITEHALL (66819304)","LS","-30.063333","28.508333","10774","-999","1980","1990","11","0","","","","","1980","1990","11","70.787","2.232338832","207.1968472"
"1259152","1","59","ORANGE RIVER","KOMA-KOMA (66819305)","LS","-29.59","28.713333","7952","-999","1980","1990","11","25.02738226","","","","","1980","1990","11","38.753","1.222114608","153.6864447"
"1259170","1","59","TSOELIKE","TSOELIKE BRIDGE (66819307)","LS","-30.016667","28.723333","739","-999","1980","1990","11","2.984665936","","","","","1980","1990","11","5.834","0.183981024","248.9594371"
"1259200","1","59","SILVER STREAM","QUTHING (66819340)","LS","-30.4","27.696667","208","1450","1975","1987","13","7.232489163","1978","1984","7","0","1975","1987","13","1.054","0.033238944","159.8026154"
"1259201","1","59","HUDUP","BRECKHORN (64812007)","NA","-24.817","17.167","4780","1290","1978","2017","40","12.96193772","","","","","1978","2017","40","0.481","0.015168816","3.173392469"
"1259220","1","59","MOHOKARE","MOHLOKAQALA (66818039)","LS","-29","27.7","5630","1510","1984","1991","8","37.37081439","1970","1984","15","0.555555556","1970","1991","22","15.492","0.488555712","86.7772135"
"1259230","1","59","TLAMETLU STREAM","LOWER QEME (66818044)","LS","-29.526667","27.495","144","-999","1976","1988","13","17.56787588","","","","","1976","1988","13","5.533","0.174488688","1211.727"
"1259240","1","59","MOROEROE","BUTHA-BUTHE (66818046)","LS","-28.751667","28.265","26","-999","1975","1987","13","17.13438284","","","","","1975","1987","13","0.108","0.003405888","130.9956923"
"1259250","1","59","LITTLE CALEDON RIVER","MASIANOKENG (66818024)","LS","-29.398333","27.561667","977","1510","1978","1992","15","9.708557639","1978","1983","6","0","1978","1992","15","3.903","0.123085008","125.982608"
"1259260","1","59","PHUTHIATSANA","MAPOTENG (66818034)","LS","-29.116667","28","360","-999","1980","1992","13","0.169163847","","","","","1980","1992","13","2.679","0.084484944","234.6804"
"1259261","1","59","KAMRIVIER","KLEIN AUB (64812004)","NA","-23.8","16.6","1080","1080","1973","2000","28","13.58430435","","","","","1973","2000","28","0.284","0.008956224","8.2928"
"1259270","1","59","TSAUCHAB","SESRIEM (64722401)","NA","-24.517","15.767","1480","750","1979","2018","40","1.841252327","","","","","1979","2018","40","0.055","0.00173448","1.171945946"
"1259300","1","59","MAKHALENG","MOLIMO-NTHUSE (66819219)","LS","-29.433333","27.9","83","1945","1980","1992","13","0","1964","1984","21","2.429149798","1964","1992","29","1.712","0.053989632","650.477494"
"1259301","1","59","MAKHALENG","QABA (66819223)","LS","-29.866667","27.561667","1564","-999","1987","1993","7","0","","","","","1987","1993","7","16.874","0.532138464","340.2419847"
"1259310","1","59","MALETSUNYANE RIVER","SEMONKONG (66819318)","LS","-29.821667","28.035","220","-999","1980","1993","14","31.17101938","","","","","1980","1993","14","2.973","0.093756528","426.1660364"
"1259320","1","59","MADIBAMATSO RIVER","PARAY (66819308)","LS","-29.483333","28.656667","3236","-999","1980","1989","10","2.007909948","","","","","1980","1989","10","22.699","0.715835664","221.2100321"
"1259321","1","59","MADIBAMATSO RIVER","OX BOW (66819310)","LS","-28.766667","28.62","279","-999","1977","1988","12","10.56992217","","","","","1977","1988","12","2.563","0.080826768","289.7016774"
"1259350","1","59","AUOB","GOCHAS","NA","-25.017","18.883","19600","1070","1973","2016","44","6.739421788","","","","","1973","2016","44","0.168","0.005298048","0.270308571"
"1259360","1","59","SENQUNYANE","MARAKABEI (66819317)","LS","-29.56","28.09","1107","-999","1980","1992","13","0","","","","","1980","1992","13","28.784","0.907732224","819.9929756"
"1259400","1","59","KONKIEP","BETHANIEN (64812013)","NA","-26.433","17.117","4140","1030","1973","2017","45","9.835259405","","","","","1973","2017","45","0.21","0.00662256","1.599652174"
"1259440","1","59","WIT-NOSSOB","AMASIB (64813203)","NA","-23.067","18.633","9250","1280","1973","2017","45","10.02510986","","","","","1973","2017","45","0.021","0.000662256","0.071595243"
"1259450","1","59","SWART-NOSSOB","MENTZ (64813202)","NA","-23.117","18.683","8160","1260","1973","2017","45","11.10557148","","","","","1973","2017","45","0.04","0.00126144","0.154588235"
"1259451","1","59","SWART-NOSSOB","HENOPSRUS (64813201)","NA","-22.133","18.817","4530","1510","1970","2018","49","5.684533971","","","","","1970","2018","49","0.092","0.002901312","0.640466225"
"1259460","1","59","HAMRIVIER","TSAMAB (64811001)","NA","-28.133","19.25","2470","790","1970","2017","48","13.76204681","","","","","1970","2017","48","0.367","0.011573712","4.68571336"
"1259500","1","59","TSEHLANYANE","OX BOW (66819311)","LS","-28.725","28.62","57","2620","1980","1992","13","0.912616929","1964","1984","21","0","1964","1992","29","0.515","0.01624104","284.9305263"
"1259510","1","59","THOLOHATSE","OX BOW (66819312)","LS","-28.74","28.666667","81","-999","1980","1987","8","17.57672379","","","","","1980","1987","8","1.321","0.041659056","514.3093333"
"1259520","1","59","MOTETE RIVER","MAHLASELA (66819314)","LS","-28.833333","28.72","81","-999","1980","1989","10","18.33550065","","","","","1980","1989","10","0.704","0.022201344","274.0906667"
"1259600","1","59","MANTSONYANE RIVER","SESHOTES (66819342)","LS","-29.281667","28.566667","699","-999","1980","1992","13","39.73401773","","","","","1980","1992","13","3.051","0.096216336","137.6485494"
"1259620","1","59","MANTSONYANE RIVER","MANTSONYANE (66819364)","LS","-29.470556","28.353056","268","-999","1983","1990","8","6.374340235","","","","","1983","1990","8","1.503","0.047398608","176.8604776"
"1259800","1","59","ORANGE RIVER","MOKHOTLONG (66819306)","LS","-29.283333","28.983333","1701","2000","1978","1992","15","4.5665491","1978","1984","7","1.315789474","1978","1992","15","17.147","0.540747792","317.8999365"
"1259810","1","59","SEATI RIVER","TLOKOENG (66819336)","LS","-29.238333","28.885","842","-999","1980","1992","13","1.186402008","","","","","1980","1992","13","5.927","0.186913872","221.9879715"
"1261100","1","61","MARGUELLIL, OUED","HAFFOUZ","TN","35.63","9.67","675","250","","","","","1976","1979","4","0","1976","1979","4","0.356","0.011226816","16.63232"
"1261200","1","61","ZROUDE, OUED","SIDI SAAD","TN","35.38","9.72","8575","232","","","","","1976","1978","3","0","1976","1978","3","3.426","0.108042336","12.59968933"
"1269200","1","69","MAGOGO","MWANZA SHINYANGA ROAD BR. (55113004)","TZ","-2.925","33.155556","1187","-999","1978","1979","2","0","1970","1979","10","7.5","1970","1979","10","3.222","0.101608992","85.60150969"
"1269400","1","69","SIMIYU","NDAGALU","TZ","-2.64","33.54","6093","-999","","","","","1971","1979","9","4.62962963","1971","1979","9","14.038","0.442702368","72.65753619"
"1269600","1","69","GURUMETI","MUSOMA ROAD (55116003)","TZ","-2.061111","33.944444","13233","-999","","","","","1970","1979","10","7.5","1970","1979","10","11.377","0.358785072","27.11290501"
"1270800","1","70","KAGERA","KYAKA FERRY","TZ","-1.27","31.42","-999","-999","","","","","1940","1971","32","0","1940","1971","32","194.559","6.135612624","n.a."
"1270900","1","70","NGONO RIVER","KALEBE BRIDGE (55111003)","TZ","-1.477778","31.673333","1161","-999","1978","1979","2","20.95890411","1978","1979","2","0","1978","1979","2","32.277","1.017887472","876.7333953"
"1271500","1","71","MARA","MARA MINES","TZ","-1.65","34.56","15000","-999","","","","","1970","1979","10","12.5","1970","1979","10","26.657","0.840655152","56.0436768"
"1286150","1","86","KIMANI","GREAT NORTH ROAD (55232109)","TZ","-8.85","34.183333","433","1070","1954","1986","33","2.977217812","1978","1980","3","11.11111111","1954","1986","33","6.105","0.19252728","444.6357506"
"1286200","1","86","MBARALI","IGAWA (55232111)","TZ","-8.783333","34.366667","1546","1100","1955","1983","29","6.784575239","1978","1980","3","19.23076923","1955","1983","29","22.344","0.704640384","455.7829133"
"1286210","1","86","HALILI","D/S IYAYI (55232112)","TZ","-8.85","34.566667","486","-999","1956","1989","34","10.9627202","","","","","1956","1989","34","2.526","0.079659936","163.9093333"
"1286220","1","86","HUKUNI","IYAYI (55232123)","TZ","-8.858333","34.558333","264","-999","1956","1983","28","18.75764994","","","","","1956","1983","28","4.204","0.132577344","502.1869091"
"1286400","1","86","LITTLE RUAHA","IHIMBU (55232321)","TZ","-7.883333","35.8","2843","1550","1957","1987","31","4.589481307","1978","1980","3","5.555555556","1957","1987","31","18.325","0.5778972","203.2702075"
"1286401","1","86","LITTLE RUAHA","IRINGA NDIUKA (55232302)","TZ","-7.783333","35.716667","3281","-999","1954","1985","32","6.873254662","","","","","1954","1985","32","20.297","0.640086192","195.088751"
"1286402","1","86","LITTLE RUAHA","IWAWA (55232339)","TZ","-8.05","35.683333","1825","-999","1957","1985","29","3.269491198","","","","","1957","1985","29","14.909","0.470170224","257.62752"
"1286403","1","86","LITTLE RUAHA","MAKALALA (55232332)","TZ","-8.333333","35.333333","743","-999","1957","1990","34","23.00400425","","","","","1957","1990","34","4.444","0.140145984","188.621782"
"1286410","1","86","MTITU","MTITU (55232322)","TZ","-8.016667","35.783333","394","-999","1957","1987","31","3.392437127","","","","","1957","1987","31","4.071","0.128383056","325.8453198"
"1286420","1","86","MZIHA","MZIHA (55221202)","TZ","-4.1","37.783333","169","-999","1964","1987","24","12.50303767","","","","","1964","1987","24","0.63","0.01986768","117.5602367"
"1286440","1","86","MOROGORO","MOROGORO (55223208)","TZ","-5.15","37.671667","18","-999","1954","1979","26","1.711229947","","","","","1954","1979","26","0.844","0.026616384","1478.688"
"1286500","1","86","MGETA","MGETA","TZ","-8.32","36.07","101","975","1978","1980","3","0","1978","1980","3","0","1978","1980","3","0.376","0.011857536","117.4013465"
"1286501","1","86","MGETA","D/S MCHOMBE MISSION (55233015)","TZ","-8.333333","36.116667","395","-999","1957","1975","19","20.11684826","","","","","1957","1975","19","12.324","0.388649664","983.9232"
"1286502","1","86","MGETA","U/S BRIDGE (55233050)","TZ","-8.336111","36.086111","395","-999","1974","1976","3","15.84948689","","","","","1974","1976","3","0.05","0.0015768","3.991898734"
"1286600","1","86","LUKOSE","MTANDIKA (55232437)","TZ","-7.566667","36.433333","3363","1210","1957","1987","31","3.307981307","1978","1980","3","0","1957","1987","31","26.594","0.838668384","249.3810241"
"1286640","1","86","KISIGO","ILANGALI (55232241)","TZ","-6.3","35.083333","9669","-999","1957","1974","18","8.720066061","","","","","1957","1974","18","9.165","0.28902744","29.89217499"
"1286650","1","86","SONJO RIVER","SONJO (55233023)","TZ","-7.8","36.966667","44","230","1962","1986","25","13.78819406","1978","1980","3","13.88888889","1962","1986","25","0.988","0.031157568","708.1265455"
"1286660","1","86","GREAT RUAHA RIVER","MTERA","TZ","-7.92","36.98","67950","680","1954","1979","26","4.247440645","1955","1979","25","3","1954","1979","26","123.665","3.89989944","57.39366358"
"1286661","1","86","GREAT RUAHA RIVER","SALIMWANI (55232108)","TZ","-8.9","37.116667","788","-999","1954","1986","33","5.184929139","","","","","1954","1986","33","19.852","0.626052672","794.4830863"
"1286670","1","86","SANJE","SANJE (55233024)","TZ","-7.603333","36.911111","55","-999","1961","1987","27","8.762333762","","","","","1961","1987","27","0.701","0.022106736","401.9406545"
"1286680","1","86","YOVI","GT. RUAHA CONF. (55232438)","TZ","-7.566667","38.783333","611","-999","1958","1984","27","12.22990953","","","","","1958","1984","27","4.824","0.152129664","248.9847201"
"1286690","1","86","RUAHA","MALANGALI (55232156)","TZ","-8.558333","34.85","193","-999","1961","1980","20","10.80328554","","","","","1961","1980","20","1.192","0.037590912","194.7715648"
"1286700","1","86","KILOMBERO","SWERO","TZ","-8.2","37","33400","245","1957","1981","25","16.72160964","1957","1981","25","13.14878893","1957","1981","25","471.909","14.88212222","445.5725217"
"1286730","1","86","MPANGA","MPANGA MISSION (55233008)","TZ","-8.937778","35.812778","2562","-999","1957","1978","22","6.42086782","","","","","1957","1978","22","39.369","1.241540784","484.5982763"
"1286740","1","86","HAGAFIRO RIVER","HAGAFIRO (55233019)","TZ","-9.395833","34.816667","162","-999","1961","1980","20","0.623873562","","","","","1961","1980","20","3.432","0.108231552","668.096"
