grdc_no,wmo_reg,sub_reg,river,station,country,latitude,longitude,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
6150400,6,50,RIZZANESE,ZOZA,FR,41.724916,9.075456,130,354.42,1969,2012,44,7.096530445,,,,,1969,2012,44,3.531,0.111353616,856.5662769
6150500,6,50,"ALTO, FIUM'",TAGLIO-ISOLACCIO (ACITAJA),FR,42.444452,9.469934,114,87.58,1960,2012,53,5.481709911,,,,,1960,2012,53,1.346,0.042447456,372.3461053
6151100,6,51,"ROIA, FIUME",BREIL SUR ROYA,FR,43.937,7.5156,461,211,1969,2008,40,0,,,,,1969,2008,40,11.726,0.369791136,802.1499696
6151101,6,51,"ROIA, FIUME",TENDE (ST-DALMAS-DE-TENDE),FR,44.050888,7.588884,114,706.49,1960,2008,49,9.842363975,,,,,1960,2008,49,2.845,0.08971992,787.0168421
6157100,6,57,ODER RIVER,BOHUMIN,CZ,49.9212,18.3281,4663.7,192.596,1919,2018,100,0,1920,2000,81,0,1919,2018,100,42.541,1.341572976,287.6627948
6158100,6,58,POPRAD,CHMELNICA,SK,49.28918,20.73023,1262,507,1930,2017,88,0,,,,,1930,2017,88,15.524,0.489564864,387.9277845
6172005,6,72,PREEDI JOGI,VARANGU,EE,59.035,26.11083333,90,34.8,1986,1993,8,50,,,,,1986,1993,8,0.392,0.012362112,137.3568
6172010,6,72,LEIVAJOGI,PAJUPEA,EE,59.380833,24.968889,84,33.83,1928,2018,91,0.186533486,1978,1987,10,0,1928,2018,91,0.781,0.024629616,293.2097143
6172011,6,72,JAGALA JOGI,KEHRA,EE,59.344167,25.340278,903,40.34,1982,2018,37,0,,,,,1982,2018,37,7.71,0.24314256,269.2608638
6172012,6,72,PIRITA JOGI,KLOOSTRIMETSA,EE,59.466111,24.879167,794,6.22,1973,2018,46,15.21933218,,,,,1973,2018,46,7.303,0.230307408,290.0597078
6172013,6,72,KEILA JOGI,KEILA,EE,59.308611,24.434722,635,24,1923,2018,96,0,,,,,1923,2018,96,6.235,0.19662696,309.6487559
6172014,6,72,PUDISOO JOGI,PUDISOO,EE,59.508611,25.594444,123,8.85,1961,2018,58,0,,,,,1961,2018,58,1.056,0.033302016,270.7480976
6172015,6,72,PREEDI JOGI,VARANGU_MOST,EE,59.472222,26.351667,390,53.57,2011,2018,8,0,,,,,2011,2018,8,3.164,0.099779904,255.8459077
6172016,6,72,PURTSE JOGI,LUGANUSE,EE,59.383889,27.039167,784,32.22,1923,2018,96,0,,,,,1923,2018,96,6.674,0.210471264,268.4582449
6172020,6,72,ESNA JOGI,POHJAKA I,EE,58.891944,25.669444,215,63.73,1970,2018,49,0,,,,,1970,2018,49,0.88,0.02775168,129.0775814
6172021,6,72,VELISE JOGI,VALGU,EE,58.817886,24.645006,131,33.64,2016,2017,2,0,,,,,2016,2017,2,1.618,0.051025248,389.5057099
6172022,6,72,KASARI JOGI,TEENUSE,EE,58.81666667,24.21666667,9.1,639,1992,1993,2,0,,,,,1992,1993,2,2.37,0.07474032,8213.221978
6172023,6,72,KASARI JOGI,KASARI,EE,58.726389,23.996944,2640,2.86,1925,2018,94,0,,,,,1925,2018,94,24.997,0.788305392,298.6005273
6172024,6,72,VAANA JOGI,HUURU,EE,59.38,24.534722,209,19.63,1968,2018,51,0,,,,,1968,2018,51,1.943,0.061274448,293.179177
6172026,6,72,VALGEJOGI,VANAKULA,EE,59.4675,25.789167,404,57.16,1946,2018,73,0,,,,,1946,2018,73,3.472,0.109492992,271.0222574
6172028,6,72,VIHTERPALU JOGI,VIHTERPALU,EE,59.253333,23.866389,474,5.52,1930,2018,89,1.122835082,,,,,1930,2018,89,4.265,0.13450104,283.7574684
6172029,6,72,KONGLA OJA,PARNA II,EE,59.49694444,26.69055556,14.5,38,1986,1993,8,50,,,,,1986,1993,8,0.297,0.009366192,645.9442759
6172030,6,72,ALAJOGI,ALAJOE,EE,59.030833,27.393056,140,32.19,1978,2018,41,2.3639399,,,,,1978,2018,41,1.555,0.04903848,350.2748571
6172031,6,72,LUGUSE,LUGUSE,EE,58.810278,22.7125,98,0.67,1970,2018,49,0,,,,,1970,2018,49,0.863,0.027215568,277.7098776
6172032,6,72,LOOBU JOGI,ARBAVERE,EE,59.44,25.963333,135,68.22,2007,2018,12,0,,,,,2007,2018,12,2.377,0.074961072,555.2672
6172033,6,72,OHNE JOGI,TORVA,EE,58.003611,25.921111,269,44.22,1946,2018,73,0,,,,,1946,2018,73,2.346,0.073983456,275.0314349
6172034,6,72,SARGVERE PKR,POHJAKA II,EE,58.888889,25.676667,7.3,62.94,1976,2018,43,0,,,,,1976,2018,43,0.179,0.005644944,773.28
6172035,6,72,PADA JOGI,PARNA I,EE,59.49611111,26.69888889,12,137,1986,1993,8,50,,,,,1986,1993,8,1.177,0.037117872,3093.156
6172036,6,72,KUNDA JOGI,SAMI,EE,59.373056,26.582778,406,48.21,1942,2018,77,0,,,,,1942,2018,77,4.363,0.137591568,338.8954877
6172037,6,72,RANNAPUNGERJA,ROOSTOJA,EE,59.023767,27.105428,313,29.78,1974,2018,45,0,,,,,1974,2018,45,3.162,0.099716832,318.5841278
6172038,6,72,LEISI JOGI,ELU,EE,58.51666667,22.7,7.6,60,1986,1993,8,50,,,,,1986,1993,8,0.494,0.015578784,2049.84
6172039,6,72,PRANDI JOGI,TORI,EE,58.799167,25.476389,279,51.8,1956,2018,63,0.660553648,,,,,1956,2018,63,2.653,0.083665008,299.8745806
6172040,6,72,LOVE JOGI,UUE-LOVE,EE,58.364444,22.822222,134,2.01,1934,2018,85,0,,,,,1934,2018,85,1.356,0.042762816,319.1254925
6172041,6,72,NAVESTI JOGI,AESOO,EE,58.515278,25.061667,1030,16.79,1929,2018,90,0,,,,,1929,2018,90,9.005,0.28398168,275.7103689
6172042,6,72,HALLISTE JOGI,RIISA,EE,58.479722,24.994444,1880,16.58,1925,2018,94,0,,,,,1925,2018,94,17.273,0.544721328,289.7453872
6172043,6,72,VANDRA JOGI,KIISA,EE,58.60305556,24.97055556,23.9,243,1986,1993,8,50,,,,,1986,1993,8,2.448,0.077200128,3230.130879
6172050,6,72,PARNU JOGI,OORE,EE,58.463056,24.7675,5160,5.62,1922,2018,97,0,1965,1984,20,0,1922,2018,97,49.52,1.56166272,302.647814
6172052,6,72,PARNU JOGI,TAHKUSE,EE,58.518333,24.915556,2080,17.22,1932,2018,87,0,,,,,1932,2018,87,19.869,0.626588784,301.2446077
6172053,6,72,PARNU JOGI,TURI-ALLIKU,EE,58.83,25.472778,579,56.18,1971,2018,48,8.333333333,,,,,1971,2018,48,5.383,0.169758288,293.1922073
6172054,6,72,POOGLE OJA,KUUSTLE,EE,58.12388889,25.44555556,48.1,41.8,1986,1993,8,50,,,,,1986,1993,8,0.436,0.013749696,285.8564657
6172055,6,72,PORIJOGI,REOLA,EE,58.273333,26.741944,241,31.67,1986,2018,33,0,,,,,1986,2018,33,1.73,0.05455728,226.3787552
6172056,6,72,VODJA JOGI,VODJA,EE,58.938889,25.644444,25,66.2,1964,2018,55,0,,,,,1964,2018,55,0.457,0.014411952,576.47808
6172057,6,72,AUDRU JOGI,AUDRU,EE,58.423333,24.318611,326,0.99,1986,2018,33,30.2995105,,,,,1986,2018,33,3.296,0.103942656,318.8425031
6172058,6,72,KAAPA JOGI,KAAPA,EE,58.700556,26.848889,266,37.84,1955,2017,63,0,,,,,1955,2017,63,1.892,0.059666112,224.3086917
6172200,6,72,EMAJOGI,TARTU,EE,58.38,26.726111,7840,29.77,1922,2018,97,0,1978,1987,10,0,1922,2018,97,58.255,1.83712968,234.3277653
6172220,6,72,VAIKE EMAJOGI,TOLLISTE,EE,57.850833,26.1325,1050,34.1,1922,2018,97,0,,,,,1922,2018,97,8.483,0.267519888,254.7808457
6172224,6,72,PIIGASTE OJA,PIIGASTE,EE,58.08694444,26.82527778,11.5,85,1946,2017,72,0,,,,,1946,2017,72,0.097,0.003058992,265.9993043
6172230,6,72,TAGAJOGI,TUDULINNA,EE,59.035303,27.088608,252,34.59,1956,2018,63,0,,,,,1956,2018,63,2.126,0.067045536,266.0537143
6172232,6,72,POLTSAMAA JOGI,1.5 KM FROM RIVER MOUTH,EE,58.88333333,26.23333333,74.6,36,1986,1993,8,50,,,,,1986,1993,8,0.241,0.007600176,101.8790349
6172234,6,72,POLTSAMAA JOGI,AO,EE,58.99861111,26.20583333,82.8,299,1986,1993,8,50,,,,,1986,1993,8,2.744,0.086534784,1045.106087
6172236,6,72,POLTSAMAA JOGI,PAJUSI,EE,58.703056,25.927778,1030,59.69,1932,2018,87,0,,,,,1932,2018,87,9.332,0.294293952,285.7222835
6172240,6,72,PEDJA JOGI,TORVE,EE,58.602222,26.374722,766,43.38,1925,2018,94,0,,,,,1925,2018,94,6.076,0.191612736,250.1471749
6172250,6,72,PIUSA JOGI,VASTSELIINA,EE,57.73277778,27.28722222,135.2,91.8,1986,1993,8,50,,,,,1986,1993,8,0.756,0.023841216,176.340355
6172260,6,72,AHJA JOGI,KOORVERE,EE,58.209167,27.112222,52.7,288,1960,2017,58,0,,,,,1960,2017,58,6.107,0.192590352,3654.465882
6172270,6,72,ELVA JOGI,ELVA,EE,58.211389,26.434444,239,40.98,1981,2018,38,31.58008502,,,,,1981,2018,38,2.191,0.069095376,289.1019916
6172280,6,72,VOHANDU JOGI,RAPINA,EE,58.095556,27.454444,1300,30.77,1959,2018,60,0,,,,,1959,2018,60,8.156,0.257207616,197.8520123
6172290,6,72,VOHANDU JOGI,HIMMISTE,EE,57.96194444,27.20777778,52,848,1986,1993,8,50,,,,,1986,1993,8,7.197,0.226964592,4364.703692
6172292,6,72,ROUGE JOGI,ROUGE,EE,57.73027778,26.91805556,115.7,25.8,1986,1993,8,50,,,,,1986,1993,8,0.347,0.010942992,94.5807433
6172350,6,72,NARVA JOGI,NARVA LINN,EE,59.382778,28.206667,56000,-0.9,1955,2014,60,18.45574388,1955,1991,37,0.900900901,1955,2014,60,394.213,12.43190117,221.9982351
6172351,6,72,NARVA JOGI,VASKNARVA,EE,59.000833,27.740278,47800,29.18,1903,2014,112,3.221863694,,,,,1903,2014,112,331.814,10.4640863,218.9139394
6196020,6,96,CHRYSOCHOU,COAST,CY,35.042778,32.420556,195,5,1979,2003,25,0,1979,1988,10,41.9047619,1979,2003,25,0.132,0.004162752,21.34744615
6196040,6,96,EZOUSA,AKHELIA,CY,34.741667,32.4875,210,27,1965,2002,38,0,1965,1988,24,39.92673993,1965,2002,38,0.381,0.012015216,57.21531429
6196060,6,96,DIARIZOS,KOUKLIA,CY,34.708333,32.575,260,22,1965,2003,39,5.266950068,1965,1988,24,32.11678832,1965,2003,39,0.632,0.019930752,76.65673846
6196080,6,96,CHAPOTAMI,KOUKLIA,CY,34.708333,32.575,110,8,1965,2000,36,0,1965,1988,24,24.26470588,1965,2000,36,0.193,0.006086448,55.33134545
6196100,6,96,LIMNITIS,LIMNITIS SAW MILL,CY,35.08,32.72,48.7,240,1966,2002,37,5.551752985,1966,1988,23,10.22727273,1966,2002,37,0.339,0.010690704,219.5216427
6196200,6,96,KARGOTIS,EVRYKHOU,CY,35.041389,32.901389,63,396,1965,2002,38,5.401805535,1965,1988,24,4.347826087,1965,2002,38,0.355,0.01119528,177.7028571
6196300,6,96,ELIA,VYZAKIA,CY,35.079167,33.016667,81,290,1965,2003,39,5.317385979,1965,1988,24,28.57142857,1965,2003,39,0.175,0.0055188,68.13333333
6196350,6,96,GERMASOGEIA,PHINIKARIA,CY,34.754167,33.1,110,100,1968,2002,35,0,1968,1988,21,10.83333333,1968,2002,35,0.387,0.012204432,110.9493818
6196400,6,96,AKAKI,MALOUNDA,CY,35.0375,33.183333,90,350,1965,2002,38,5.401805535,1965,1988,24,27.47252747,1965,2002,38,0.349,0.011006064,122.2896
6196480,6,96,VASILIKOS,KALAVASOS,CY,34.766667,33.3,130,43,1965,2003,39,0,1965,1988,24,38.23529412,1965,2003,39,0.136,0.004288896,32.99150769
6196500,6,96,VASILIKOS,NEAR THE COAST,CY,34.716667,33.316667,150,3,1969,1984,16,6.661799598,1969,1984,16,49.14285714,1969,1984,16,0.176,0.005550336,37.00224
6196600,6,96,GIALIAS,NISOU,CY,35.020833,33.391667,91,230,1966,2003,38,5.426298967,1966,1988,23,62.25680934,1966,2003,38,0.127,0.004005072,44.01178022
6196650,6,96,TREMITHOS,AYIA ANNA,CY,34.941667,33.483333,94,135,1965,2003,39,7.896822538,1965,1988,24,47.42647059,1965,2003,39,0.099,0.003122064,33.21344681
6196700,6,96,TREMITHOS,KITI DAM,CY,34.85,33.575,150,47,1965,2003,39,2.846026371,1965,1988,24,10.14492754,1965,2003,39,0.013,0.000409968,2.73312
6210100,6,10,"NERVION, RIO",ECHEVARRI,ES,43.24813,-2.89438,997,18,1978,1990,13,0.717592593,1978,1989,12,1.481481481,1978,1990,13,30.032,0.947089152,949.9389689
6210210,6,10,"TAMBRE, RIO",PORTOMOURO,ES,42.93673,-8.65912,161,1146,1919,2001,83,30.31036541,,,,,1919,2001,83,38.826,1.224416736,7605.072894
6210220,6,10,"LENGUELLE, RIO",VILACIDE DE ARRIBA,ES,42.98167,-8.46225,311,228,2008,2017,10,1.546551191,,,,,2008,2017,10,10.227,0.322518672,1037.037531
6210230,6,10,"TAMBRE, RIO",CAROLLO,ES,42.97602,-8.3775,561,240,2002,2017,16,13.25830842,,,,,2002,2017,16,15.915,0.50189544,894.6442781
6210310,6,10,"EO, RIO",SAN TIRSO DE ABRES,ES,43.41203,-7.14513,712,21,1913,2017,105,14.25345307,,,,,1913,2017,105,17.984,0.567143424,796.5497528
6210320,6,10,"EO, RIO",PONTENOVO,ES,43.34766,-7.19211,572,23,1969,2009,41,0.780287474,,,,,1969,2009,41,13.912,0.438728832,767.0084476
6210330,6,10,"EO, RIO",RIBEIRA DE PIQUIN,ES,43.17761,-7.20004,346,241,2007,2017,11,0.191623323,,,,,2007,2017,11,7.623,0.240398928,694.7945896
6210410,6,10,"NALON, RIO",GRULLOS,ES,43.43154,-6.05836,2884,34,2015,2017,3,30.82287308,,,,,2015,2017,3,75.073,2.367502128,820.9091983
6210510,6,10,"BIDASOA, RIO",ENDARLAZA,ES,43.34384,-1.76099,681,29,1969,2017,49,6.65069587,,,,,1969,2017,49,25.047,0.789882192,1159.885744
6211050,6,11,"MINO, RIO",SALVATIERRA DE MINO,ES,42.07874,-8.49782,15678,24,2008,2017,10,2.219482121,,,,,2008,2017,10,344.587,10.86689563,693.1302227
6211100,6,11,"MINO, RIO",ORENSE,ES,42.35769,-7.8516,12810,95,1912,1970,59,29.55046173,1914,1990,77,23.16017316,1912,1990,79,259.86,8.19494496,639.7302857
6211150,6,11,"MINO, RIO",ORENSE (VIA SATELLITE),ES,42.36032,-7.85179,12985,95,2010,2017,8,0,,,,,2010,2017,8,258.536,8.153191296,627.8930532
6211160,6,11,"MINO, RIO",LUGO,ES,43.0019,-7.56348,2303,362,1919,2009,91,20.51491499,,,,,1919,2009,91,43.196,1.362229056,591.5019783
6211170,6,11,"MINO, RIO",LUGO,ES,43.02449,-7.58797,2210,378,2008,2017,10,0.030422878,,,,,2008,2017,10,55.561,1.752171696,792.8378715
6211180,6,11,"MINO, RIO",CELA (MARGEN DERECHA),ES,43.13925,-7.60455,999,382,1974,2017,44,1.23519674,,,,,1974,2017,44,12.588,0.396975168,397.3725405
6211185,6,11,"MINO, RIO",CELA (MARGEN IZQUIERDA),ES,43.13925,-7.60455,999,382,1974,2017,44,2.152043805,,,,,1974,2017,44,11.647,0.367299792,367.6674595
6211500,6,11,"SIL, RIO",SAN PEDRO,ES,42.45282,-7.7152,7982,120,1912,1993,82,27.58121528,1914,1990,77,29.34782609,1912,1993,82,174.089,5.490070704,687.8064024
6211520,6,11,"SIL, RIO",BARCO DE VALDEORRAS,ES,42.4127,-6.97725,4268,315,1912,2017,106,65.42238155,,,,,1912,2017,106,72.217,2.277435312,533.607149
6211610,6,11,"CUA, RIO",FABERO,ES,42.78728,-6.62819,216,644,2008,2017,10,0.702049986,,,,,2008,2017,10,5.865,0.18495864,856.29
6211620,6,11,"BOEZA, RIO",BOEZA,ES,42.68353,-6.29401,106,827,2008,2017,10,0.056163999,,,,,2008,2017,10,2.833,0.089341488,842.8442264
6212320,6,12,"TAMEGA, RIO",RABAL,ES,41.84864,-7.43529,719,369,1970,2017,48,4.788256539,,,,,1970,2017,48,10.268,0.323811648,450.3639054
6212330,6,12,"TAMEGA, RIO",CASTRELO DO VAL,ES,41.99484,-7.44225,196,411,2015,2017,3,0,,,,,2015,2017,3,3.193,0.100694448,513.7471837
6212400,6,12,"DOURO, RIO",VILLACHICA O SAN ANDRES,ES,41.5,-5.48,41856,641,1930,1968,39,39.39094185,1921,1979,59,0,1921,1979,59,145.75,4.596372,109.8139335
6212410,6,12,"DOURO, RIO",TORO,ES,41.51511,-5.41283,41808,637,1912,2017,106,14.51650485,1980,1984,5,0,1912,2017,106,109.952,3.467446272,82.93738691
6212420,6,12,"DOURO, RIO",PUENTE PINO,ES,41.58,-6.19,63160,-999,1943,1995,53,15.87426947,1943,1991,49,20.20725389,1943,1995,53,259.543,8.184948048,129.5906911
6212430,6,12,"DOURO, RIO",SAUCELLE - DUERO,ES,41.03101,-6.82071,75163,133,2015,2017,3,0,,,,,2015,2017,3,361.676,11.40581434,151.7477261
6212440,6,12,"DOURO, RIO",CARRASCAL,ES,41.48711,-5.81469,46700,619,1919,2011,93,49.46702693,,,,,1919,2011,93,116.811,3.683751696,78.88119263
6212450,6,12,"DOURO, RIO",ZAMORA,ES,41.51189,-5.72244,46137,628,2003,2017,15,0,,,,,2003,2017,15,100.477,3.168642672,68.67899239
6212460,6,12,"DOURO, RIO",HERRERA DE DUERO,ES,41.56543,-4.66628,12740,690,1912,2017,106,12.94239482,,,,,1912,2017,106,32.14,1.01356704,79.55785243
6212470,6,12,"DOURO, RIO",GORMAZ,ES,41.48765,-2.99506,5055,880,1929,2017,89,13.44823287,,,,,1929,2017,89,18.738,0.590921568,116.8984309
6212480,6,12,"DOURO, RIO",MOLINOS DE DUERO,ES,41.88747,-2.78759,135,1100,1912,2017,106,22.28867314,,,,,1912,2017,106,3.344,0.105456384,781.1584
6212500,6,12,"ESLA, RIO",BENAMARIEL,ES,42.37436,-5.56125,3980,757,1942,1998,57,12.9705681,1977,1984,8,0,1942,1998,57,61.792,1.948672512,489.616209
6212505,6,12,"ESLA, RIO",BENAMARIEL - 2,ES,42.36862,-5.5636,3980,757,2000,2017,18,0,,,,,2000,2017,18,53.407,1.684243152,423.1766714
6212510,6,12,"ESLA, RIO",BRETO,ES,41.87413,-5.76421,14263,691,1930,2011,82,17.72389309,1930,1991,62,20.69892473,1930,2011,82,135.92,4.28637312,300.5239515
6212515,6,12,"ESLA, RIO",BRETO,ES,41.87414,-5.76438,14420.1,685,2013,2017,5,0,,,,,2013,2017,5,170.518,5.377455648,372.9138944
6212550,6,12,"BERNESGA, RIO",VILLAMANIN,ES,42.94048,-5.66143,131.3,1125,1997,2017,21,0,,,,,1997,2017,21,4.776,0.150615936,1147.112993
6212610,6,12,"VALDERADUEY, RIO",VILLAGODIO - 2,ES,41.53618,-5.69874,3546,630,1988,2012,25,12.50285193,,,,,1988,2012,25,5.593,0.176380848,49.74079188
6212620,6,12,"VALDERADUEY, RIO",BENEGILES,ES,41.62382,-5.63227,3187.3,645,2013,2017,5,0,,,,,2013,2017,5,3.116,0.098266176,30.8305387
6212630,6,12,"VALDERADUEY, RIO",SANTERVAS DE CAMPOS,ES,42.21593,-5.09673,279.1,756,2000,2017,18,0,,,,,2000,2017,18,0.94,0.02964384,106.2122537
6212700,6,12,"ARLANZA, RIO",PERAL DE ARLANZA,ES,42.08,-4.07,2413,766,1912,2017,106,12.08543689,1977,1984,8,0,1912,2017,106,15.492,0.488555712,202.4681774
6212710,6,12,"ARLANZA, RIO",QUINTANA DEL PUENTE,ES,42.086448,-4.20781,5256,740,1913,2017,105,14.78393519,,,,,1913,2017,105,26.939,0.849548304,161.634
6212720,6,12,"ARLANZA, RIO",SALAS DE LOS INFANTES,ES,42.02359,-3.29035,349,958,1960,2017,58,0,,,,,1960,2017,58,4.228,0.133334208,382.0464413
6212740,6,12,"PISUERGA, RIO",VALLADOLID-PISUERGA,ES,41.65977,-4.73288,15638,690,1969,2017,49,5.219028063,,,,,1969,2017,49,62.017,1.955768112,125.065105
6212750,6,12,"PISUERGA, RIO",CORDOVILLA,ES,42.13053,-4.24956,4227,740,1912,2017,106,15.85501618,,,,,1912,2017,106,19.259,0.607351824,143.683895
6212760,6,12,"PISUERGA, RIO",SAN SALVADOR DE CANTAMUDA,ES,42.96465,-4.49023,144,1095,2013,2017,5,0,,,,,2013,2017,5,3.657,0.115327152,800.883
6212780,6,12,"UCERO, RIO",OSMA,ES,41.58228,-3.0754,900,890,1949,2017,69,0.571727664,,,,,1949,2017,69,4.695,0.14806152,164.5128
6212810,6,12,"AGUEDA, RIO",SAELICES EL CHICO,ES,40.6968,-6.66088,1609,590,2013,2017,5,0,,,,,2013,2017,5,14.285,0.45049176,279.9824487
6212820,6,12,"AGUEDA, RIO",CASTILLEJO MARTIN VIEJO,ES,40.69691,-6.66063,1700,584,1961,2008,48,4.805731928,,,,,1961,2008,48,11.514,0.363105504,213.5914729
6212830,6,12,"AGUEDA, RIO",ROBLEDA,ES,40.42908,-6.60153,263,780,2014,2017,4,0,,,,,2014,2017,4,4.851,0.152981136,581.6773232
6212840,6,12,"TORMES, RIO",SALAMANCA,ES,40.95773,-5.64882,4010,780,1916,2017,102,50.19912814,,,,,1916,2017,102,24.621,0.776447856,193.6278943
6212850,6,12,"ADAJA, RIO",VALDESTILLAS,ES,41.48991,-4.76955,5202,693,1918,2017,100,17.57162948,,,,,1918,2017,100,10.412,0.328352832,63.12049827
6212860,6,12,"DURATON, RIO",SEPULVEDA,ES,41.30058,-3.73782,466.3,920,1913,2017,105,38.67484792,,,,,1913,2017,105,2.403,0.075781008,162.5155651
6212870,6,12,"TORMES, RIO",HOYOS DEL ESPINO,ES,40.33862,-5.17262,88,1377,1913,2017,105,21.20546799,,,,,1913,2017,105,1.698,0.053548128,608.5014545
6213500,6,13,TAGUS RIVER,ALCANTARA (PUENTE ROMANO),ES,39.724,-6.89188,51958,110,1942,1986,45,9.097131479,,,,,1942,1986,45,262.576,8.280596736,159.3709676
6213510,6,13,"ALAGON, RIO",GARCIBUEY,ES,40.4982,-5.94399,426,520,1969,2017,49,0.31787478,,,,,1969,2017,49,3.272,0.103185792,242.220169
6213520,6,13,"ALAGON, RIO",GALISTEO,ES,39.98153,-6.30487,2672,260,1981,2017,37,0.547570157,,,,,1981,2017,37,19.99,0.63040464,235.9298802
6213530,6,13,"TIETAR, RIO",LA BAZAGONA,ES,39.93297,-5.90479,4090,230,1969,2017,49,7.148146039,,,,,1969,2017,49,45.377,1.431009072,349.8799687
6213540,6,13,"TIETAR, RIO",ARENAS DE SAN PEDRO,ES,40.159,-5.01672,730,367,1968,2017,50,2.536738001,,,,,1968,2017,50,7.066,0.222833376,305.2512
6213600,6,13,TAGUS RIVER,ALCANTARA,ES,39.76458,-6.8019,46487,121,1914,1931,18,4.964314036,1915,1985,71,8.844339623,1914,1985,72,139.845,4.41015192,94.86849915
6213650,6,13,TAGUS RIVER,TALAVERA LA VISTILLA,ES,39.94011,-4.84749,33859,357,2013,2017,5,0,,,,,2013,2017,5,46.887,1.478628432,43.67017431
6213700,6,13,TAGUS RIVER,TALAVERA,ES,39.9571,-4.82941,33849,366,1912,2013,102,38.38746224,1912,1988,77,19.26406926,1912,2013,102,104.43,3.29330448,97.29399628
6213750,6,13,"JARAMA, RIO",ARANJUEZ (PUENTE LARGO),ES,40.08626,-3.60796,11549,491,1969,2009,41,3.558141108,1969,1992,24,12.72084806,1969,2009,41,35.46,1.11826656,96.82799896
6213760,6,13,"JARAMA, RIO",MATALLANA,ES,41.053,-3.33091,143,940,2010,2017,8,0,,,,,2010,2017,8,3.619,0.114128784,798.1033846
6213770,6,13,"JARAMA, RIO",PUENTE TITULCIA,ES,40.13715,-3.58017,8890,498,2009,2017,9,0,,,,,2009,2017,9,23.505,0.74125368,83.38061642
6213780,6,13,"JARAMA, RIO",MEJORADA DEL CAMPO,ES,40.39521,-3.50944,7005,550,1912,2017,106,15.34239482,,,,,1912,2017,106,24.467,0.771591312,110.1486527
6213790,6,13,"BADIEL, RIO",TORRE DEL BURGO,ES,40.79684,-3.0812,333,716,1979,2017,39,1.796830787,,,,,1979,2017,39,0.178,0.005613408,16.85708108
6213792,6,13,"LOZOYA, RIO",EL PAULAR,ES,40.84627,-3.8859,42,1270,1966,2017,52,2.208694715,,,,,1966,2017,52,1.374,0.043330464,1031.677714
6213794,6,13,"GALLO, RIO",VENTOSA,ES,40.82924,-1.96523,944,1016,1945,2017,73,0,,,,,1945,2017,73,1.807,0.056985552,60.36605085
6213800,6,13,TAGUS RIVER,TRILLO,ES,40.69743,-2.58582,3253,727,1942,2017,76,0,1977,1984,8,0,1942,2017,76,16.889,0.532611504,163.729328
6213850,6,13,TAGUS RIVER,EMBOCADOR,ES,40.04181,-3.56996,9312,497,1979,2017,39,17.19159176,,,,,1979,2017,39,10.635,0.33538536,36.01646907
6213900,6,13,TAGUS RIVER,PERALEJOS DE LAS TRUCHAS,ES,40.59903,-1.95419,410,1143,1945,2017,73,0,1977,1984,8,0,1945,2017,73,4.83,0.15231888,371.5094634
6216500,6,16,"GUADIANA, RIO",PUENTE DE PALMAS,ES,38.88,-6.97,48515,-999,1913,1994,82,18.87601313,1913,1992,80,9.062170706,1913,1994,82,75.057,2.366997552,48.78898386
6216510,6,16,"GUADIANA, RIO",AZUD DE BADAJOZ,ES,38.86199,-7.01754,48530,166,1995,2017,23,4.859719439,,,,,1995,2017,23,67.32,2.12300352,43.74620894
6216520,6,16,"GUADIANA, RIO",VILLARRUBIA,ES,39.19801,-3.59073,10319,628,1919,2017,99,67.67334703,,,,,1919,2017,99,1.463,0.046137168,4.471089059
6216530,6,16,"GUADIANA, RIO",LA CUBETA,ES,38.97169,-2.88906,856,758,1925,2017,93,16.84968709,,,,,1925,2017,93,2.505,0.07899768,92.28700935
6216610,6,16,"ZUJAR, RIO",VILLANUEVA DE LA SERENA,ES,39.0003,-5.75856,8508,250,1923,2010,88,37.84517458,,,,,1923,2010,88,17.125,0.540054,63.47602257
6216630,6,16,"ZUJAR, RIO",ZUJAR,ES,38.90985,-5.49226,7640,279,2009,2017,9,24.98288843,,,,,2009,2017,9,11.073,0.349198128,45.70656126
6216650,6,16,"GUALEMAR, RIO",SERENA (GUADALEMAR),ES,39.04246,-4.97835,324,444,2009,2016,8,28.8651641,,,,,2009,2016,8,1.315,0.04146984,127.9933333
6216700,6,16,"JABALON, RIO",PUENTE MORENA,ES,38.871389,-3.891563,2337,580,1949,2002,54,1.539415229,1977,1984,8,14.28571429,1949,2002,54,1.452,0.045790272,19.59361232
6216800,6,16,"GIGUELA, RIO",QUINTANAR DE LA ORDEN,ES,39.64264,-3.081,995,694,1923,2017,95,20.91295424,1977,1984,8,14.28571429,1923,2017,95,1.313,0.041406768,41.61484221
6216810,6,16,"GIGUELA, RIO",VILLAFRANCA DE LOS CABALLEROS,ES,39.415,-3.30998,2557,642,1948,2017,70,12.2133164,,,,,1948,2017,70,1.816,0.057269376,22.3970966
6216820,6,16,"GIGUELA, RIO",SAELICES,ES,39.88359,-2.8009,552,787,2009,2017,9,25.80424367,,,,,2009,2017,9,0.429,0.013528944,24.50895652
